age,workclass,marital-status,relationship,sex,income>50K,hours-per-week,occupation,education-num,race,native-country,capital-gain,capital-loss,fnlwgt
21,0,0,2,1,1,34,4,9,0,0,0,0,1
21,2,3,3,1,0,39,0,10,4,41,3,0,28
32,0,2,3,0,1,44,3,12,0,0,0,0,8
21,1,2,1,0,0,70,4,12,0,0,0,0,7
22,0,0,2,1,0,39,1,8,0,0,0,0,6
5,0,2,1,1,0,39,5,15,0,0,0,0,10
41,8,2,3,0,0,39,14,10,0,0,0,0,10
31,3,2,3,1,0,39,5,14,0,0,0,0,14
9,0,2,5,0,0,39,2,9,0,0,0,0,2
36,2,4,5,0,0,39,8,9,0,0,0,0,11
1,8,2,1,0,0,39,14,9,0,0,0,0,16
1,0,2,5,0,0,39,2,8,4,0,0,0,18
13,0,2,3,1,0,39,2,8,0,0,0,0,11
18,0,0,2,1,0,39,4,12,0,0,0,0,10
10,0,2,3,0,0,59,4,13,0,0,0,0,25
37,0,0,2,1,1,14,12,5,0,0,0,38,11
18,4,1,5,1,0,39,5,12,0,0,0,0,6
4,4,2,1,0,0,24,4,9,0,4,0,0,27
43,8,1,3,1,0,64,14,9,0,0,0,0,4
33,0,0,2,1,0,39,10,5,0,0,7,39,13
28,0,0,2,1,0,34,8,8,0,0,4,0,15
13,2,0,2,1,1,59,4,8,0,0,0,0,7
6,0,2,1,1,0,19,7,5,0,0,0,0,24
16,0,0,2,1,0,54,7,12,0,0,0,0,15
16,0,2,3,1,0,39,10,4,0,0,0,0,12
23,0,2,3,1,0,39,1,9,0,0,0,0,1
47,4,0,2,1,1,47,4,14,0,0,0,0,11
18,0,2,5,0,1,39,0,10,0,0,0,38,5
15,0,2,1,1,0,39,10,7,0,0,0,0,6
13,0,2,3,1,0,39,4,8,0,0,0,0,11
6,0,2,1,1,0,39,7,8,0,0,0,0,22
22,0,0,0,0,0,39,1,7,4,0,0,0,18
22,4,0,2,1,1,39,5,9,0,0,0,0,9
11,0,0,0,0,1,39,5,13,0,0,0,0,11
9,0,2,3,1,1,59,4,11,0,0,4,0,12
12,0,0,2,1,0,39,2,1,0,0,0,0,14
33,0,1,5,1,0,39,7,8,0,0,0,0,0
12,5,2,3,1,1,49,5,13,0,0,0,0,16
16,5,0,2,1,0,39,7,5,0,0,0,0,1
32,2,3,3,0,0,39,3,9,4,0,8,0,50
22,3,0,2,1,0,39,4,8,0,0,0,0,1
10,0,0,2,1,0,49,10,8,0,0,0,0,13
15,1,0,2,1,0,59,1,8,0,0,0,0,7
6,0,2,1,0,0,39,2,8,4,0,0,0,18
22,0,0,2,1,1,39,1,8,0,36,0,0,6
12,0,2,5,0,0,39,5,12,0,0,0,0,1
2,0,2,3,1,0,49,1,8,0,0,0,0,8
39,0,0,2,1,0,39,5,8,1,15,0,0,5
58,8,0,0,0,0,64,4,8,4,0,0,0,9
24,0,2,3,1,0,34,2,12,0,0,0,0,7
16,5,0,2,1,0,39,12,3,0,0,3,0,13
22,0,0,2,1,1,39,1,9,0,0,0,0,7
41,2,0,2,1,1,39,3,13,0,0,0,0,6
5,8,2,1,1,0,19,14,8,0,0,0,0,29
14,0,5,5,0,0,39,8,12,2,0,0,0,7
34,0,0,2,1,1,39,4,9,0,0,0,0,12
37,0,4,5,0,0,39,7,9,0,0,0,0,2
6,8,2,1,1,0,39,14,8,0,0,0,0,11
41,0,0,2,1,0,39,5,12,0,0,0,0,7
50,5,0,2,1,1,69,5,13,0,0,0,0,25
35,4,0,2,1,1,39,10,3,0,0,0,0,26
9,0,0,2,1,0,41,1,9,0,4,0,0,7
22,0,1,5,0,1,39,8,11,0,0,0,0,14
55,8,2,3,0,0,44,14,9,0,0,0,0,11
35,1,0,2,1,0,29,1,9,0,0,0,0,47
37,0,5,3,1,0,39,7,8,0,0,0,0,11
33,1,4,5,0,0,59,4,8,4,0,0,0,17
9,0,0,2,1,0,44,4,9,0,41,0,0,10
31,0,0,2,1,1,59,3,12,0,0,15,0,15
53,1,0,2,1,0,19,1,8,0,0,0,0,12
32,0,0,2,1,0,39,7,9,0,0,0,0,10
51,2,0,2,1,1,39,0,12,0,0,0,0,17
5,0,2,1,1,0,39,8,9,0,0,0,0,3
25,0,0,2,1,1,39,5,12,0,0,0,0,9
8,0,2,3,1,0,39,5,12,0,3,0,0,16
37,0,0,2,1,0,44,6,4,0,0,0,0,26
6,8,2,1,1,0,24,14,4,0,0,0,0,15
19,1,0,2,1,0,39,1,6,0,0,0,0,5
35,0,0,2,1,0,59,3,10,0,0,0,0,7
13,0,2,5,1,0,21,5,8,0,0,0,0,11
3,8,2,1,0,0,46,14,12,0,0,0,0,7
16,0,2,3,1,0,29,10,9,0,0,0,0,7
6,4,2,3,0,0,39,5,10,0,0,0,0,3
16,0,0,2,1,0,59,10,8,2,0,3,0,7
41,0,0,2,1,0,39,1,8,0,0,0,0,22
24,0,2,5,0,0,49,4,4,0,0,0,0,8
26,0,0,2,1,0,39,1,9,0,0,0,0,13
7,8,0,0,0,0,69,4,4,0,0,0,0,6
46,0,1,3,0,0,29,3,10,0,0,0,0,7
47,3,1,3,1,0,39,1,10,0,0,0,0,19
18,0,0,2,1,1,54,1,9,0,31,0,0,13
30,4,0,2,1,0,39,1,8,0,16,0,0,12
11,0,2,5,1,0,31,1,6,0,41,0,0,6
23,0,1,5,0,0,39,8,9,0,0,1,0,7
1,0,2,1,1,0,39,7,8,0,0,0,0,2
47,2,2,3,1,0,39,5,12,1,15,0,0,13
19,0,0,2,1,0,53,10,11,0,20,0,0,1
15,0,0,2,1,0,29,2,8,0,0,0,0,12
36,3,0,2,1,1,39,5,13,1,1,0,0,20
7,0,2,1,0,0,29,3,9,0,0,0,0,18
2,8,2,3,0,0,23,14,8,2,0,0,0,15
37,0,0,2,1,0,29,1,3,0,0,0,0,4
29,0,0,2,1,0,45,8,8,0,0,0,33,8
18,5,1,3,0,0,19,12,8,0,0,0,0,7
7,0,2,5,0,0,39,8,8,0,0,0,0,8
45,0,1,3,1,0,39,1,8,0,0,0,0,10
29,0,0,2,1,1,39,3,8,0,0,0,0,19
18,0,0,2,1,1,49,1,9,0,0,0,0,13
51,8,0,0,0,0,39,14,8,0,0,0,0,17
38,0,3,3,1,0,39,0,9,4,0,0,0,8
11,0,0,2,1,0,37,1,8,0,0,0,0,2
14,0,0,2,1,0,39,1,8,0,5,5,0,3
29,4,2,1,0,0,19,5,12,0,0,0,0,3
23,0,0,2,1,1,39,6,10,0,0,0,0,28
56,5,1,5,0,0,39,5,12,0,0,0,0,1
31,0,1,3,1,1,39,0,8,0,0,0,0,6
4,4,3,5,0,0,39,8,12,0,0,0,0,11
66,0,0,2,1,0,39,10,8,0,0,0,0,6
11,0,0,2,1,0,39,8,8,1,10,0,0,7
7,0,0,1,1,0,39,8,9,4,0,0,0,21
43,8,0,2,1,0,39,14,9,0,0,0,0,16
19,0,0,2,1,0,39,1,8,0,0,0,0,1
25,0,0,2,1,1,39,10,12,0,41,0,0,14
8,0,2,1,0,0,34,8,9,0,0,0,0,23
13,0,5,3,0,0,44,8,9,4,0,0,0,13
43,0,5,3,1,0,49,8,12,2,0,0,0,3
11,0,0,2,1,1,44,3,13,0,0,3,0,26
8,0,2,1,1,0,7,2,12,4,0,0,0,9
21,1,0,2,1,0,54,1,8,0,0,0,0,11
20,1,2,3,0,0,87,9,4,0,0,0,0,14
27,0,0,2,1,0,39,10,8,0,0,0,0,8
20,0,0,2,1,1,39,5,14,0,41,0,37,1
14,0,0,2,1,0,39,1,4,0,0,0,0,11
14,0,2,1,1,0,19,9,8,0,0,0,0,2
23,0,2,4,1,0,39,1,8,0,0,0,0,5
28,5,4,1,1,0,11,14,5,0,0,0,0,17
25,0,1,3,0,1,39,4,9,0,0,0,0,25
47,1,4,5,1,0,44,2,8,0,0,0,0,18
37,5,2,3,1,0,39,5,13,0,0,0,0,13
28,0,0,2,1,0,44,1,12,0,0,0,0,19
50,1,3,3,0,0,39,8,9,0,0,0,0,21
16,0,2,3,0,0,34,8,9,0,0,0,0,13
17,0,0,2,1,1,54,4,12,0,0,0,0,23
15,0,2,3,0,0,59,3,9,0,29,0,0,18
25,0,0,2,1,1,39,1,5,0,0,0,0,22
1,0,2,1,0,0,29,8,9,0,0,0,0,7
26,0,1,5,1,0,59,1,8,0,0,2,0,13
2,0,2,1,1,0,39,6,5,0,0,0,0,12
43,8,0,2,1,1,39,14,3,0,0,0,0,17
26,5,0,2,1,0,36,5,7,0,0,0,0,11
64,0,0,2,1,1,39,4,12,0,0,0,0,28
27,2,0,2,1,1,59,3,12,0,0,0,0,23
3,0,2,1,0,0,19,8,9,0,0,0,0,1
35,0,0,2,1,1,39,1,12,0,0,0,0,4
42,2,0,2,1,1,59,4,8,0,20,0,0,10
22,0,1,3,1,0,39,8,12,0,0,0,0,16
25,0,0,2,1,0,39,1,8,0,0,0,0,10
14,0,2,3,0,0,39,3,7,0,0,4,0,5
13,0,1,5,0,0,39,8,9,4,0,0,0,10
24,0,2,5,0,0,79,5,13,0,0,1,0,11
28,1,0,2,1,0,55,3,12,0,0,0,0,21
30,0,0,1,0,1,59,5,13,4,0,0,0,6
35,0,2,3,1,1,39,1,7,0,0,0,0,6
36,5,0,2,1,0,39,12,9,0,0,0,0,1
22,0,0,0,0,1,49,7,10,4,0,0,0,6
41,1,0,2,1,0,14,5,12,1,11,0,0,16
31,0,0,2,1,1,29,1,9,0,0,0,0,12
13,0,2,3,0,1,41,3,8,0,0,0,0,15
39,0,4,3,1,0,49,10,9,2,0,0,0,17
44,0,0,2,1,1,39,4,9,4,0,0,0,2
56,8,0,2,1,0,39,14,8,0,0,0,0,7
42,0,0,0,0,1,59,4,9,0,41,0,0,5
38,2,0,2,1,1,39,1,1,0,0,0,0,19
4,2,2,1,0,0,44,3,8,0,0,0,0,11
11,0,0,2,1,1,44,5,12,0,0,7,0,5
10,8,2,1,1,0,29,14,3,0,0,0,0,4
15,0,0,2,1,0,39,1,9,0,0,0,0,16
18,0,0,2,1,0,39,7,8,3,2,0,0,5
27,4,0,0,0,1,37,0,4,0,0,0,0,4
28,4,0,2,1,0,39,5,8,1,0,0,33,12
36,0,1,5,0,0,39,2,8,0,20,0,0,11
41,7,0,0,0,0,54,14,8,4,0,0,0,24
2,0,2,1,1,0,39,6,8,0,0,0,0,10
4,0,2,1,0,0,39,2,9,0,0,0,0,3
19,0,2,1,1,0,39,2,9,4,0,0,0,8
18,0,0,2,1,0,23,6,8,0,0,0,0,14
12,0,1,3,0,0,37,8,8,0,0,0,0,2
39,0,0,2,1,0,39,1,8,2,0,0,0,6
40,0,0,2,1,1,59,4,9,0,0,0,0,29
7,0,2,3,1,0,39,0,11,0,0,0,0,14
15,0,2,0,0,0,39,4,12,0,0,0,0,15
46,8,0,2,1,0,39,14,7,0,0,0,0,25
27,4,0,2,1,1,44,4,13,0,0,7,0,13
19,0,2,1,0,0,39,7,8,0,0,0,0,13
17,3,0,2,1,1,39,0,10,0,0,7,0,26
6,0,2,1,0,0,9,8,8,0,0,0,0,6
31,0,0,2,1,1,44,10,8,0,0,0,0,6
12,0,2,3,0,0,39,8,9,0,0,0,0,16
12,0,0,0,0,0,39,7,9,0,0,0,0,20
31,0,1,3,0,0,39,8,10,0,0,0,0,39
25,0,0,0,0,1,32,4,10,0,31,0,0,1
29,0,0,2,1,1,39,8,12,0,0,0,0,29
18,0,2,5,0,0,39,2,9,4,0,0,0,9
20,4,0,2,1,1,49,5,13,0,3,0,0,7
34,0,6,3,0,0,49,10,9,0,41,0,0,6
24,0,1,3,1,0,39,3,8,0,0,0,0,6
7,0,2,5,0,0,39,8,8,4,0,0,0,4
11,0,2,1,1,0,49,1,8,0,0,0,0,1
34,2,0,2,1,1,59,10,9,3,2,0,0,9
8,0,0,0,0,0,39,4,12,0,0,0,0,7
21,0,0,2,1,1,59,3,10,0,0,0,0,10
5,0,2,3,1,0,39,4,12,4,28,0,0,7
5,0,2,3,0,0,39,4,9,0,0,0,0,7
32,0,1,3,0,0,51,4,12,0,0,0,0,6
27,0,1,5,1,0,39,5,4,0,0,0,0,7
8,0,2,1,1,0,14,8,8,0,0,0,0,12
1,0,2,1,1,0,19,6,6,0,0,0,0,10
33,5,1,3,1,0,39,4,9,0,0,0,0,17
29,0,0,2,1,0,39,1,8,0,0,0,0,16
18,2,0,2,1,0,49,4,9,4,0,0,0,7
2,8,2,1,0,0,29,14,4,0,0,0,0,31
35,0,0,2,1,1,49,1,8,0,0,7,0,11
24,2,0,2,1,1,44,0,4,0,0,0,0,6
57,0,1,3,0,0,44,8,9,0,12,14,0,18
29,0,1,1,1,0,39,7,8,0,0,0,0,12
30,0,1,4,0,0,39,1,8,0,0,0,0,6
18,8,0,2,1,0,44,14,9,0,0,0,0,9
16,0,0,2,1,1,49,1,9,0,0,0,37,11
42,0,1,5,0,0,36,8,4,4,0,0,0,4
23,8,3,1,0,0,14,14,9,4,0,0,0,4
45,1,0,2,1,0,39,4,11,0,0,0,0,9
18,0,0,2,1,0,79,0,13,0,20,0,0,14
5,0,2,1,1,0,39,2,8,0,0,0,0,11
9,0,2,3,1,0,44,7,11,4,0,0,0,12
3,0,2,1,1,0,39,4,9,4,28,0,0,9
31,0,4,5,0,0,37,1,8,0,0,0,0,4
23,0,0,2,1,1,39,4,12,0,0,0,0,24
22,1,0,2,1,1,49,5,13,0,41,99,0,8
26,5,0,2,1,1,39,5,10,0,0,0,0,19
25,2,1,3,1,1,55,8,9,0,0,0,0,13
23,2,0,2,1,1,49,8,9,0,0,0,0,1
6,0,2,4,0,0,29,6,9,0,0,0,0,15
38,0,0,2,1,0,39,4,9,0,41,0,0,13
4,0,2,3,0,0,39,2,9,0,0,0,0,10
19,0,0,2,1,0,49,3,9,1,5,0,0,9
2,0,2,3,0,0,37,7,9,4,41,0,0,13
16,0,0,2,1,1,49,4,9,0,0,0,0,7
13,1,0,2,1,0,44,1,8,0,0,0,0,2
25,0,0,0,0,0,19,2,5,3,0,0,0,11
35,4,0,0,0,0,39,2,1,1,15,0,0,7
21,0,3,3,1,0,39,7,9,0,0,0,0,10
27,4,3,5,0,0,9,2,8,0,0,0,0,8
46,0,3,5,0,0,39,8,8,0,0,0,0,5
41,0,0,2,1,0,76,7,2,0,0,7,0,7
31,4,0,2,1,1,44,4,12,0,0,0,0,14
33,2,0,2,1,0,14,3,9,0,0,0,0,7
35,2,0,2,1,1,44,4,8,0,0,0,0,22
1,0,2,1,1,0,15,8,6,4,0,0,0,7
35,0,0,2,1,0,35,8,9,0,0,0,0,10
41,8,0,2,1,1,41,14,8,0,0,0,0,10
2,1,2,1,1,0,27,6,8,0,0,0,0,10
46,0,0,2,1,0,39,1,8,4,0,0,0,10
32,0,1,5,0,1,55,3,5,4,0,0,0,1
56,4,0,2,1,0,39,5,9,0,0,0,0,13
9,0,2,3,0,0,29,8,9,0,0,0,0,7
4,0,2,1,1,0,14,2,12,0,0,0,0,15
80,0,4,3,0,0,39,8,8,0,0,0,0,9
14,0,6,5,0,0,69,8,12,3,2,0,0,7
4,0,2,3,1,0,39,1,9,0,21,0,0,10
26,0,0,2,1,0,39,1,6,0,0,0,0,11
14,0,4,3,1,0,29,11,8,4,0,0,43,13
23,3,0,2,1,0,39,1,6,0,0,0,0,13
7,0,0,2,1,0,39,10,9,4,0,0,0,9
37,0,0,2,1,1,29,0,8,0,0,0,0,9
29,5,2,3,1,0,39,9,5,0,0,0,0,8
32,2,1,3,1,1,59,4,12,0,0,0,31,7
20,0,0,2,1,0,49,3,12,0,0,0,0,4
27,0,1,1,1,0,39,7,8,0,0,0,0,14
47,8,2,5,0,0,7,14,8,4,0,0,0,11
1,3,2,1,1,0,39,1,8,0,0,0,0,32
51,1,3,1,1,0,39,1,10,0,0,0,32,7
41,8,0,0,0,1,37,14,9,0,0,0,0,15
40,8,0,2,1,1,44,14,8,0,0,0,0,14
41,1,0,2,1,0,54,4,15,0,0,2,0,19
8,0,2,4,1,0,42,2,8,4,0,0,0,11
23,0,0,0,0,1,37,4,12,0,0,0,0,12
3,8,2,1,1,0,39,14,9,0,0,0,0,10
6,0,2,1,1,0,39,10,9,0,41,0,0,14
15,0,0,2,1,0,39,2,2,0,0,0,32,0
21,1,0,2,1,1,34,9,4,0,0,15,0,26
19,0,1,3,1,1,34,1,8,0,0,0,0,9
5,0,0,2,1,1,39,2,8,0,0,0,0,17
37,6,1,3,0,0,59,14,9,0,0,0,32,22
22,0,0,2,1,1,44,5,12,0,0,0,0,1
14,4,0,2,1,1,39,12,12,0,0,0,0,18
53,0,0,2,1,0,39,1,5,0,0,0,0,16
16,0,0,2,1,0,29,10,8,2,0,0,0,7
84,0,0,0,0,0,37,2,9,0,0,0,0,8
17,0,0,2,1,1,98,12,12,0,0,0,0,10
12,0,0,2,1,1,49,5,13,0,0,0,0,0
34,0,1,3,1,0,43,3,9,0,0,2,0,12
48,0,0,2,1,0,39,8,8,0,0,0,0,9
27,1,0,2,1,0,39,3,8,0,0,0,0,11
19,0,2,3,1,0,44,10,12,3,3,0,0,9
17,0,0,2,1,0,39,7,8,0,0,0,0,6
37,4,0,2,1,1,59,1,9,0,0,0,0,14
32,2,0,2,1,1,39,10,9,0,0,0,0,23
20,0,0,2,1,1,64,4,12,0,0,0,0,22
19,0,0,2,1,0,39,1,9,0,41,0,0,8
24,5,2,3,0,0,40,5,8,0,0,0,0,15
20,0,0,2,1,1,49,4,8,0,0,0,0,13
39,4,0,1,0,0,39,5,9,0,0,0,0,26
11,0,2,3,0,0,29,2,8,4,0,0,0,47
29,0,1,3,1,0,59,1,8,0,0,0,0,13
27,0,0,2,1,0,9,2,5,0,0,0,0,1
17,5,0,2,1,0,49,9,3,0,0,0,0,7
44,1,0,2,1,1,54,1,8,0,0,0,0,6
58,0,0,0,0,1,39,4,14,0,0,0,0,16
53,1,0,2,1,0,44,1,9,0,0,0,0,24
3,0,2,1,1,0,39,4,12,0,41,0,0,16
5,0,2,3,1,0,39,6,8,0,0,0,0,1
24,0,0,2,1,0,39,4,4,0,0,0,0,12
16,0,4,3,0,0,47,4,9,0,0,0,0,1
17,0,2,3,1,0,39,3,8,0,0,0,0,2
9,0,2,3,1,0,47,2,6,0,0,0,0,22
41,1,0,2,1,1,49,1,9,0,0,0,0,12
27,0,0,2,1,1,49,4,13,0,0,0,35,8
45,0,4,3,1,0,59,3,8,0,0,0,0,5
23,0,1,5,1,0,54,1,8,0,0,0,0,13
25,0,0,2,1,1,54,5,12,0,0,0,0,10
33,0,4,5,0,0,39,3,8,0,0,0,0,16
17,2,0,2,1,0,49,4,12,0,0,0,0,12
21,0,0,2,1,1,39,7,8,0,0,0,0,12
27,0,4,3,1,1,23,9,8,0,0,99,0,2
17,0,3,5,1,0,39,8,8,4,0,0,0,24
11,0,2,5,0,0,19,2,8,0,0,0,0,1
29,0,1,3,0,0,39,0,8,0,0,0,0,8
8,0,2,3,0,0,39,4,12,0,0,0,0,24
55,0,0,2,1,0,59,3,6,0,0,0,0,5
17,0,0,2,1,1,77,4,6,0,0,0,38,20
10,0,2,1,1,0,34,1,10,0,0,0,0,10
18,0,2,3,0,0,39,2,8,0,0,0,0,13
6,0,2,1,1,0,39,2,9,1,0,0,0,8
8,4,0,2,1,0,59,5,9,0,0,0,0,1
43,0,0,2,1,1,59,3,8,1,0,0,0,10
14,0,0,2,1,1,39,10,8,0,0,0,0,21
26,0,0,2,1,0,49,1,5,0,0,0,0,7
4,0,5,3,0,0,39,8,9,0,0,0,0,6
35,0,3,1,1,0,29,3,13,0,0,0,0,11
28,0,0,0,0,1,39,4,8,0,0,0,0,7
13,0,2,3,1,0,39,4,8,0,0,0,0,10
19,0,2,1,0,0,37,8,12,0,20,0,0,15
28,4,0,2,1,1,39,1,9,0,0,0,0,12
53,1,0,2,1,1,43,3,3,0,0,0,0,10
22,1,0,2,1,0,49,5,12,0,0,0,0,4
27,0,1,3,0,0,19,7,6,0,0,0,0,13
21,3,0,2,1,0,39,4,9,0,0,0,0,14
13,3,2,3,0,0,39,2,6,0,0,0,0,5
12,0,0,2,1,1,39,3,12,0,0,0,0,11
14,1,0,2,1,0,39,10,8,0,0,0,0,10
25,1,0,2,1,1,49,4,12,0,0,0,0,6
16,0,0,2,1,1,39,4,9,0,0,0,0,13
35,0,4,5,1,0,39,4,13,0,0,2,0,6
4,0,2,1,1,0,34,8,9,0,5,0,0,1
25,4,0,0,0,0,59,5,14,0,0,0,0,13
29,0,0,2,1,1,49,3,9,0,0,0,0,15
14,0,2,3,1,0,39,7,9,0,0,0,0,6
8,0,1,3,1,0,77,8,9,0,0,0,0,14
32,0,0,2,1,1,47,1,9,0,0,0,0,18
14,8,2,1,1,0,14,14,6,0,0,0,0,9
23,0,0,2,1,1,59,4,13,0,0,0,0,13
21,0,1,5,0,0,44,4,12,0,0,0,0,14
20,0,3,5,0,0,39,4,8,4,0,0,0,8
36,5,2,3,1,0,49,5,14,0,0,0,0,20
7,0,2,4,0,0,49,8,8,0,0,0,0,7
8,0,2,3,1,0,39,1,8,4,0,0,33,7
28,4,0,2,1,0,39,4,9,0,0,0,0,14
32,0,0,2,1,1,39,5,9,0,0,0,0,9
25,1,0,2,1,0,29,12,9,0,0,2,0,9
22,0,0,2,1,1,39,4,11,0,0,0,0,6
10,0,2,1,1,0,39,7,8,0,0,0,0,10
18,0,0,2,1,0,39,8,9,0,0,0,0,11
27,0,0,2,1,1,39,1,12,0,0,0,0,8
10,0,0,2,1,0,39,3,6,0,0,0,0,11
34,0,0,2,1,0,39,4,12,0,0,0,0,10
14,0,0,2,1,0,39,1,8,0,0,0,0,11
16,0,1,3,0,0,36,3,13,0,0,0,0,57
13,5,1,3,0,0,44,7,8,4,7,0,0,11
28,0,0,2,1,1,39,5,10,0,0,0,0,3
30,0,0,2,1,1,34,4,12,0,20,0,37,6
26,0,0,2,1,1,39,1,12,0,0,0,0,12
26,0,0,2,1,0,44,1,8,0,0,0,0,16
13,8,4,3,0,0,9,14,12,4,0,0,0,12
46,2,0,2,1,1,49,5,11,0,0,0,0,9
3,0,2,1,1,0,29,7,8,4,0,0,0,10
10,1,0,2,1,0,59,1,6,0,0,0,0,8
18,4,2,1,0,0,39,5,9,0,0,0,0,12
35,0,0,2,1,1,54,1,8,1,7,0,0,14
12,0,2,3,1,0,39,1,8,0,20,0,0,9
37,0,0,2,1,1,49,1,10,0,0,7,0,17
5,4,2,1,1,0,39,12,9,4,0,0,0,25
19,5,0,2,1,1,59,4,12,0,0,0,0,10
35,0,0,2,1,1,39,5,13,0,0,0,38,17
24,0,2,3,1,0,44,4,12,0,0,0,0,12
38,0,0,2,1,0,39,3,6,0,12,0,0,7
28,0,5,2,1,0,39,2,8,0,0,0,0,50
20,0,1,3,1,0,39,0,10,0,0,0,0,8
47,8,4,3,0,1,29,8,12,0,0,0,0,7
14,0,1,5,0,0,39,3,8,0,0,0,0,10
21,0,0,2,1,0,39,7,8,0,0,0,0,13
9,0,1,5,1,0,44,1,8,0,0,0,0,21
54,8,0,2,1,0,39,14,3,0,0,0,0,9
10,0,2,3,1,0,39,5,14,0,0,0,0,15
50,8,0,0,1,0,56,14,8,0,0,0,0,22
24,0,0,2,1,1,39,5,14,0,0,4,0,7
18,0,1,3,1,0,54,4,12,0,0,0,0,10
9,0,2,3,1,0,39,8,9,2,0,0,0,1
51,3,2,3,0,0,37,8,8,4,0,0,0,9
12,0,0,2,1,0,59,10,9,0,0,0,0,1
7,0,2,1,1,0,39,9,8,0,0,0,0,2
17,0,0,2,1,0,39,12,2,0,0,0,0,6
32,0,0,2,1,1,59,4,9,0,0,0,0,19
26,0,0,2,1,0,39,1,8,0,0,0,0,5
82,1,4,3,0,0,48,2,4,0,0,0,0,7
9,0,2,1,0,0,39,7,8,0,0,0,0,1
17,0,0,2,1,0,39,1,9,0,0,0,0,13
12,0,0,2,1,0,39,10,8,0,0,0,0,11
22,0,0,2,1,0,39,6,4,0,0,0,0,10
14,0,0,0,0,0,59,4,10,3,2,0,0,17
27,8,0,2,1,1,44,14,8,0,0,0,0,2
34,0,1,3,1,0,44,5,12,0,20,0,0,11
12,8,2,5,1,0,47,14,10,0,0,0,0,14
33,0,2,3,0,0,37,8,8,0,0,0,0,17
26,0,0,2,1,0,39,1,8,0,0,0,0,6
41,5,0,2,1,0,39,12,5,0,0,0,0,12
20,5,0,4,0,0,39,5,4,0,0,0,0,12
19,0,2,3,1,0,39,4,12,0,20,0,0,37
19,0,0,2,1,0,39,7,6,0,0,0,0,1
15,0,2,1,1,0,39,3,12,0,0,0,0,15
8,0,2,3,0,0,49,5,13,0,0,4,0,11
32,1,0,2,1,0,29,10,8,0,0,0,0,15
23,1,0,0,0,0,41,5,7,0,0,0,0,11
18,0,0,2,1,1,39,5,13,0,0,0,0,10
15,0,0,2,1,0,39,10,5,0,0,0,0,4
23,2,0,2,1,0,19,4,12,0,0,0,0,25
24,0,3,3,1,0,39,1,8,0,0,0,0,7
30,0,1,3,1,1,39,3,12,4,18,0,0,15
29,0,0,2,1,1,59,4,8,4,41,0,0,25
26,1,0,2,1,1,39,1,8,0,0,0,0,13
3,0,2,4,0,0,14,2,1,0,0,0,0,8
21,0,0,2,1,0,39,6,11,0,0,0,0,14
11,0,0,2,1,0,44,3,13,0,0,0,0,1
49,8,4,3,1,0,39,2,8,4,0,0,0,8
42,0,2,3,1,0,41,3,12,0,0,0,0,8
16,0,1,3,0,0,39,8,8,0,0,0,0,16
2,0,2,1,0,0,9,3,8,0,0,0,0,1
10,0,2,3,1,0,29,5,12,0,0,0,0,9
33,0,0,2,1,1,39,10,8,0,0,0,39,22
15,3,0,2,1,0,39,8,8,0,0,0,0,17
47,8,2,1,1,0,17,14,8,0,0,0,36,15
5,0,2,1,1,0,39,3,12,0,0,0,0,6
8,0,0,2,1,0,31,1,10,0,0,0,0,16
24,0,0,2,1,0,49,3,9,0,0,0,0,7
17,0,0,2,1,1,49,3,11,0,0,34,0,14
15,0,2,3,1,0,39,1,8,0,0,0,0,15
7,0,2,3,1,0,44,4,13,0,0,0,0,21
1,0,0,2,1,1,46,2,9,0,0,0,0,12
43,0,0,2,1,0,44,6,5,4,0,0,0,3
24,0,2,3,1,0,34,6,4,0,0,0,0,6
26,0,0,2,1,1,37,4,12,0,0,0,37,17
35,0,1,3,0,0,39,8,8,0,0,0,0,12
27,0,1,5,0,0,39,7,6,0,0,0,0,11
29,4,1,3,0,0,69,8,9,0,0,0,0,7
42,2,0,0,0,1,79,3,13,0,0,7,0,12
4,0,2,1,0,0,19,8,9,0,0,0,0,9
43,4,1,3,1,0,39,2,10,0,36,0,0,6
21,0,1,5,0,0,37,10,8,0,0,0,0,31
12,0,1,3,0,0,49,0,12,0,0,0,39,8
5,8,2,1,1,0,29,14,10,0,0,0,0,10
18,1,2,5,0,0,15,2,12,0,0,0,0,26
32,0,0,2,1,1,45,6,8,0,0,0,0,23
22,0,0,2,1,0,19,1,8,0,0,0,0,2
17,0,1,3,0,0,49,4,9,0,0,0,0,6
38,1,3,1,1,0,39,1,8,0,0,0,0,15
43,0,1,3,0,0,44,4,9,0,0,0,0,15
37,4,0,2,1,1,49,10,13,0,0,0,0,14
4,0,2,1,0,0,24,3,9,0,12,0,0,12
12,0,2,3,1,0,24,2,8,0,0,0,0,12
4,0,2,1,0,0,39,8,9,0,0,0,0,8
27,0,0,0,0,0,39,7,10,0,0,0,0,13
18,0,0,2,1,1,49,7,9,0,0,0,0,3
8,0,2,1,1,0,39,3,12,0,0,0,0,14
25,0,0,2,1,0,39,1,3,0,0,0,0,17
1,0,2,1,1,0,39,10,8,0,0,0,0,18
41,0,4,5,0,0,34,2,8,0,0,0,0,5
25,4,0,0,0,0,59,9,13,4,0,0,0,13
32,0,0,2,1,1,44,1,4,0,0,7,0,5
